tg_id,pack_name,created_flag,front_word,back_word,date_of_repeat,repeat_length,is_hidden
875771161,New words,False,Election ,Выборы,2026-07-11,170.9951171875,0
875771161,New words,False,Hole ,Отверстие/дыра,2026-07-19,170.9951171875,0
875771161,New words,False,Through ,Через,2026-05-20,113.330078125,0
875771161,New words,False,Shut ,Закрыть/запереть,2026-04-08,49.2578125,0
875771161,New words,False,Set ,Набор/комплект,2026-05-08,113.330078125,0
875771161,New words,False,Guess ,Угадать,2026-05-08,113.330078125,0
875771161,New words,False,Rather ,скорее/довольно,2026-07-03,170.9951171875,0
875771161,New words,False,Executive ,руководитель,2026-04-30,20.78125,0
875771161,New words,False,Slippers ,Тапочки,2026-05-10,113.330078125,0
875771161,New words,False,According to ,В соответствии с,2026-04-15,74.88671875,0
875771161,New words,False,Promise ,Обещать,2026-04-25,49.2578125,0
875771161,New words,False,Farther(расстояние) / further(абстрактное) ,Дальше,2026-04-17,49.2578125,0
875771161,New words,False,Fear ,Страх,2026-07-16,170.9951171875,0
875771161,New words,False,Silent ,Молчаливый,2026-07-14,170.9951171875,0
875771161,New words,False,Invention ,Изобретение,2026-04-16,4.75,0
875771161,New words,False,Regret ,Сожалеть,2026-04-04,13.1875,0
875771161,New words,False,Horrible ,Ужасный,2026-07-13,170.9951171875,0
875771161,New words,False,Complain ,Жаловаться,2026-08-01,113.330078125,0
875771161,New words,False,Behind ,Позади,2026-07-13,170.9951171875,0
875771161,New words,False,Confuse ,Путать,2026-04-15,8.125,0
875771161,New words,False,Upset ,Расстраивать,2026-04-11,0.0,0
875771161,New words,False,Weak ,Слабый,2026-05-16,113.330078125,0
875771161,New words,False,Worry ,Беспокоится,2026-03-22,0.0,0
875771161,New words,False,Bush ,куст,2026-05-07,113.330078125,0
875771161,New words,False,Similar ,Похожий,2026-07-13,170.9951171875,0
875771161,New words,False,Root ,Корень,2026-07-12,170.9951171875,0
875771161,New words,False,Let ,Позволить,2026-05-19,113.330078125,0
875771161,New words,False,Assistance ,Помощь,2026-04-19,4.75,0
875771161,New words,False,Explain ,Описывать/объяснять,2026-04-24,13.1875,0
875771161,New words,False,Fault ,вина,2026-07-03,170.9951171875,0
875771161,New words,False,Forgive ,Простить,2026-05-07,113.330078125,0
875771161,New words,False,Blame ,Обвинять,2026-05-24,113.330078125,0
875771161,New words,False,Exist ,Существовать,2026-07-18,170.9951171875,0
875771161,New words,False,Offer ,Предложение,2026-05-28,113.330078125,0
875771161,New words,False,Rope ,Верёвка,2026-07-10,170.9951171875,0
875771161,New words,False,Pocket ,Карман,2026-07-08,170.9951171875,0
875771161,New words,False,Proud ,Гордый,2026-07-09,170.9951171875,0
875771161,New words,False,ill ,Больной,2026-05-13,113.330078125,0
875771161,New words,False,Sailor ,Моряк,2026-05-20,113.330078125,0
875771161,New words,False,Explanation ,объяснение,2026-05-01,20.78125,0
875771161,New words,False,Scare ,Пугать,2026-05-31,113.330078125,0
875771161,New words,False,Wonder ,Удивляться,2026-07-01,170.9951171875,0
875771161,New words,False,Chain ,Цепь/сеть,2026-07-23,170.9951171875,0
875771161,New words,False,Appear ,Появляться,2026-05-19,113.330078125,0
875771161,New words,False,Predict ,Предсказывать,2026-02-27,32.171875,0
875771161,New words,False,Attach ,Прикреплять,2026-05-09,113.330078125,0
875771161,New words,False,Amount ,Сумма/количество,2026-05-13,113.330078125,0
875771161,New words,False,Abillity ,Способность/возможность,2026-05-25,113.330078125,0
875771161,New words,False,Particularly ,Особенно/в частности,2026-03-12,2.5,0
875771161,New words,False,Recognize ,Распознавать,2026-07-06,170.9951171875,0
875771161,New words,False,Indicate ,Указывать/служить признаком,2026-05-17,113.330078125,0
875771161,New words,False,Impact ,Влияние,2026-04-11,0.0,0
875771161,New words,False,Disappointed ,Расстроенный,2026-04-04,74.88671875,0
875771161,New words,False,Perhaps ,Возможно/пожалуй,2026-05-18,32.171875,0
875771161,New words,False,Argue ,Спорить,2026-05-20,113.330078125,0
875771161,New words,False,Disease ,Болезнь,2026-04-20,49.2578125,0
875771161,New words,False,Determine ,Определить,2026-05-31,113.330078125,0
875771161,New words,False,Seem ,Казаться,2026-07-07,170.9951171875,0
875771161,New words,False,Stock ,Запас,2026-05-01,20.78125,0
875771161,New words,False,Quite ,Достаточно/вполне,2026-04-15,0.0,0
875771161,New words,False,Outfit ,наряд,2026-05-08,113.330078125,0
875771161,New words,False,Within ,Внутри,2026-05-09,113.330078125,0
875771161,New words,False,Beyond ,Вне/за пределами,2026-04-10,4.75,0
875771161,New words,False,Furthermore ,К тому же,2026-04-15,1.0,0
875771161,New words,False,Although ,Хотя,2026-05-05,113.330078125,0
875771161,New words,False,Definitely ,Определённо,2026-04-13,74.88671875,0
875771161,New words,False,Basically ,В основном,2026-03-30,8.125,0
875771161,New words,False,Appropriate ,Соответствующий,2026-04-08,2.5,0
875771161,New words,False,Valuable ,Ценный,2026-04-17,2.5,0
875771161,New words,False,Reliable ,Надёжный,2026-04-29,13.1875,0
875771161,New words,False,Involve ,Вовлекать,2026-07-29,170.9951171875,0
875771161,New words,False,Improve ,Улучшать,2026-04-20,74.88671875,0
875771161,New words,False,Encourage ,Поддержать,2026-04-20,13.1875,0
875771161,New words,False,Develop ,Развивать,2026-07-02,170.9951171875,0
875771161,New words,False,Consider ,Рассматривать/учитывать,2026-06-28,74.88671875,0
875771161,New words,False,Journey ,Путешествие,2026-04-16,20.78125,0
875771161,New words,False,Effort ,Усилие,2026-04-16,49.2578125,0
875771161,New words,False,Conversation ,Разговор,2026-03-23,20.78125,0
875771161,New words,False,Freedom ,свобода/независимость,2026-05-18,113.330078125,0
875771161,New words,False,Doubt ,сомнение,2026-05-06,113.330078125,0
875771161,New words,False,Pleasure ,удовольствие,2026-07-03,170.9951171875,0
875771161,New words,False,Inspiration ,Вдохновение,2026-07-01,170.9951171875,0
875771161,New words,False,Gloves ,Перчатки,2026-07-01,170.9951171875,0
875771161,New words,False,Tip ,Совет,2026-07-06,170.9951171875,0
875771161,New words,False,Plenty ,Множество,2026-07-07,170.9951171875,0
875771161,New words,False,Whatever ,Что угодно,2026-07-08,170.9951171875,0
875771161,New words,False,Almost ,Почти,2026-07-06,170.9951171875,0
875771161,New words,False,Keen on ,Увлекаться,2026-04-12,0.0,0
875771161,New words,False,Fair ,справедливый,2026-07-02,170.9951171875,0
875771161,New words,False,Therefore ,поэтому/следовательно,2026-04-09,20.78125,0
875771161,New words,False,Voyage ,путешествие,2026-05-09,113.330078125,0
875771161,New words,False,Submit ,представлять на рассмотрение,2026-04-07,0.0,0
875771161,New words,False,Maintain ,поддерживать/сохранять,2026-07-21,170.9951171875,0
875771161,New words,False,lack ,недостаток/отсутствие,2026-07-10,170.9951171875,0
875771161,New words,False,essentially ,по сути,2026-03-23,0.0,0
875771161,New words,False,Notice ,уведомление/внимание/отмечать,2026-07-13,170.9951171875,0
875771161,New words,False,plug ,вилка (электрическая),2026-07-10,170.9951171875,0
875771161,New words,False,Prevent ,предотвращать,2026-04-11,74.88671875,0
875771161,New words,False,Immediately ,Немедленно,2026-07-11,170.9951171875,0
875771161,New words,False,Virtually ,фактически,2026-07-06,170.9951171875,0
875771161,New words,False,Entire ,весь/целый,2026-05-23,113.330078125,0
875771161,New words,False,Directly ,Непосредственно/прямо,2026-07-02,170.9951171875,0
875771161,New words,False,Respond ,откликнуться,2026-05-01,20.78125,0
875771161,New words,False,Property ,собственность,2026-04-13,1.0,0
875771161,New words,False,Though ,хотя,2026-07-29,170.9951171875,0
875771161,New words,False,Spread ,распространение,2026-04-10,0.0,0
875771161,New words,False,rate ,ставка/темп,2026-07-05,170.9951171875,0
875771161,New words,False,Approve ,одобрить,2026-05-25,113.330078125,0
875771161,New words,False,Bill ,закон/счет,2026-07-03,170.9951171875,0
875771161,New words,False,Ridiculous ,нелепый,2026-04-10,4.75,0
875771161,New words,False,Decision ,Решение,2026-07-04,170.9951171875,0
875771161,New words,False,exhausted ,измученный,2026-07-30,113.330078125,0
875771161,New words,False,Peace ,мир,2026-05-06,49.2578125,0
875771161,New words,False,Expect ,ожидать/надеяться,2026-08-05,113.330078125,0
875771161,New words,False,Perform ,выполнять,2026-04-20,4.75,0
875771161,New words,False,Particular ,Особый,2026-04-15,0.0,0
875771161,New words,False,Admit ,признавать,2026-07-03,170.9951171875,0
875771161,New words,False,along ,вдоль/параллельно,2026-05-24,113.330078125,0
875771161,New words,False,Awesome ,потрясающий/впечатляющий,2026-03-27,20.78125,0
875771161,New words,False,Multiple ,многократный,2026-04-04,74.88671875,0
875771161,New words,False,recovery ,восстановление,2026-07-11,170.9951171875,0
875771161,New words,False,Related ,связанный,2026-06-12,113.330078125,0
875771161,New words,False,Moreover ,Более того,2026-07-01,170.9951171875,0
875771161,New words,False,unit ,Единица измерения,2026-07-08,170.9951171875,0
875771161,New words,False,Edge ,край/грань,2026-04-06,74.88671875,0
875771161,New words,False,Receive ,Получать,2026-07-28,113.330078125,0
875771161,New words,False,Attempt ,попытка/пытаться,2026-02-21,0.0,0
875771161,New words,False,Refuse ,отказываться,2026-11-20,257.49267578125,0
875771161,New words,False,Remain ,оставаться,2026-04-10,49.2578125,0
875771161,New words,False,Occup ,занимать,2026-05-17,113.330078125,0
875771161,New words,False,Brush ,щетка,2026-05-05,74.88671875,0
875771161,New words,False,Finally ,окончательно/наконец,2026-04-21,49.2578125,0
875771161,New words,False,Claim ,требование/требовать,2026-03-14,20.78125,0
875771161,New words,False,Establish ,установить,2026-07-28,113.330078125,0
875771161,New words,False,mostly ,в основном,2026-04-20,4.75,0
875771161,New words,False,Despite ,несмотря на,2026-04-19,8.125,0
875771161,New words,False,Unique ,уникальный,2026-07-14,170.9951171875,0
875771161,New words,False,Coast ,побережье,2026-07-10,170.9951171875,0
875771161,New words,False,Regard ,внимание/ уважение,2026-03-31,13.1875,0
875771161,New words,False,Till ,до/пока,2026-05-31,113.330078125,0
875771161,New words,False,Literally ,буквально,2026-07-07,170.9951171875,0
875771161,New words,False,Belong ,принадлежать,2026-04-17,1.0,0
875771161,New words,False,Corner ,угол,2026-05-11,113.330078125,0
875771161,New words,False,Judge ,судья/судить,2026-07-18,170.9951171875,0
875771161,New words,False,Solid ,твердый/прочный,2026-03-07,1.0,0
875771161,New words,False,Due ,соответствующий,2026-03-02,0.0,0
875771161,New words,False,Distribution ,распределение/распространение,2026-04-23,13.1875,0
875771161,New words,False,Disaster ,катастрофа,2026-08-03,113.330078125,0
875771161,New words,False,Forecast ,прогноз,2026-03-04,8.125,0
875771161,New words,False,Purpose ,цель,2026-05-27,113.330078125,0
875771161,New words,False,Surface ,поверхность,2026-07-08,170.9951171875,0
875771161,New words,False,Hint ,намек/подсказка,2026-05-18,32.171875,0
875771161,New words,False,Duty ,обязанность,2026-03-22,2.5,0
875771161,New words,False,Anxiety ,беспокойство/тревога,2026-05-10,32.171875,0
875771161,New words,False,Sense ,чувство,2026-07-26,170.9951171875,0
875771161,New words,False,Capacity ,вместимость/способность,2026-03-24,4.75,0
875771161,New words,False,Exhaust ,истощать,2026-04-23,13.1875,0
875771161,New words,False,harmful ,вредный/пагубный,2026-05-23,113.330078125,0
875771161,New words,False,impression ,впечатление,2026-08-03,113.330078125,0
875771161,New words,False,threat ,опасность/угроза,2026-07-02,170.9951171875,0
875771161,New words,False,against ,против,2026-04-26,49.2578125,0
875771161,New words,False,Apologize ,приносить извинения,2026-08-02,113.330078125,0
875771161,New words,False,Dust ,пыль,2026-07-05,170.9951171875,0
875771161,New words,False,Anniversary ,Годовщина,2026-07-05,170.9951171875,0
875771161,New words,False,canteen ,столовая,2026-07-11,170.9951171875,0
875771161,New words,False,Ahead ,впереди,2026-05-14,32.171875,0
875771161,New words,False,Couch ,диван,2026-07-14,170.9951171875,0
875771161,New words,False,coach ,тренер,2026-05-05,113.330078125,0
875771161,New words,False,Item ,предмет/элемент,2026-07-06,170.9951171875,0
875771161,New words,False,Fewer ,меньше,2026-08-07,113.330078125,0
875771161,New words,False,Yard ,Двор,2026-07-19,170.9951171875,0
875771161,New words,False,Sample ,образец/шаблон,2026-07-13,170.9951171875,0
875771161,New words,False,Due to ,из-за/благодаря,2026-04-15,0.0,0
875771161,New words,False,Plagued ,измученный,2026-05-12,113.330078125,0
875771161,New words,False,Template ,шаблон/образец,2026-07-02,170.9951171875,0
875771161,New words,False,Honor ,честь,2026-07-04,170.9951171875,0
875771161,New words,False,Besides ,кроме того,2026-04-06,0.0,0
875771161,New words,False,Spot ,пятно/место/заметить,2026-05-07,113.330078125,0
875771161,New words,False,nonetheless ,тем не менее,2026-05-19,113.330078125,0
875771161,New words,False,Terms ,условия,2026-07-30,170.9951171875,0
875771161,New words,False,Eventually,в конце концов,2026-04-27,13.1875,0
875771161,New words,False,Participant,участник,2026-05-11,113.330078125,0
875771161,New words,False,Awkward,неуклюжий/неловкий,2026-05-13,113.330078125,0
875771161,New words,False,Access,доступ,2026-06-21,113.330078125,0
875771161,New words,False,Annual,ежегодный/годовой,2026-08-01,113.330078125,0
875771161,New words,False,Stare,глазеть/пялиться,2026-07-12,170.9951171875,0
875771161,New words,False,Recall,отзыв/воспоминание,2026-07-30,113.330078125,0
875771161,New words,False,No longer,больше нет,2026-05-25,49.2578125,0
875771161,New words,False,Currently,в настоящее момент,2026-05-08,113.330078125,0
875771161,New words,False,Toggle,переключатель,2026-07-08,170.9951171875,0
875771161,New words,False,Confirm,подтверждать,2026-04-18,2.5,0
875771161,New words,False,Accessible,доступный,2026-05-14,113.330078125,0
875771161,New words,False,Convenient,удобный/подходящий,2026-04-07,1.0,0
875771161,New words,False,Curious,любопытный,2026-07-08,170.9951171875,0
875771161,New words,False,Upper,верхний,2026-07-23,170.9951171875,0
875771161,New words,False,Schedule,расписание/график,2026-05-13,113.330078125,0
875771161,New words,False,turn,черед,2026-04-19,13.1875,0
875771161,New words,False,Controversial,спорный/ сомнительный,2026-04-20,74.88671875,0
875771161,New words,False,Assignment,назначение/ задание,2026-08-01,113.330078125,0
875771161,New words,False,Expand,Расширять,2026-03-08,8.125,0
875771161,New words,False,So far,пока/ до сих пор,2026-04-10,2.5,0
875771161,New words,False,Hardware,оборудование,2026-07-21,170.9951171875,0
875771161,New words,False,Via,через/ с помощью,2026-07-27,170.9951171875,0
875771161,New words,False,Afterward,впоследствии/ позже,2026-04-20,4.75,0
875771161,New words,False,Bunch,связка,2026-05-15,113.330078125,0
875771161,New words,False,Shame,Стыд,2026-06-10,113.330078125,0
875771161,New words,False,Yell,кричать,2026-06-24,74.88671875,0
875771161,New words,False,Certain,определенный,2026-04-14,2.5,0
875771161,New words,False,Amid,среди,2026-04-30,20.78125,0
875771161,New words,False,Punish,наказывать,2026-07-07,170.9951171875,0
875771161,New words,False,Justify,оправдывать/ обосновывать,2026-03-17,49.2578125,0
875771161,New words,False,Familiar,Знакомый,2026-07-05,170.9951171875,0
875771161,New words,False,Preserve,сохранять,2026-04-20,4.75,0
875771161,New words,False,Truly,поистине/действительно,2026-04-23,4.75,0
875771161,New words,False,Carry,нести/ перевозить,2026-07-14,170.9951171875,0
875771161,New words,False,Stick,придерживаться/ прилипать,2026-07-07,170.9951171875,0
875771161,New words,False,Meant,Подразумеваемый,2026-07-10,170.9951171875,0
875771161,New words,False,Pretend,притворяться,2026-05-08,32.171875,0
875771161,New words,False,As instance,Как пример,2026-07-15,170.9951171875,0
875771161,New words,False,Otherwise,в противном случае/ иначе,2026-04-12,1.0,0
875771161,New words,False,No matter,не имеет значения,2026-04-24,13.1875,0
875771161,New words,False,Survey,опрос,2026-07-16,170.9951171875,0
875771161,New words,False,Handle,справляться,2026-04-12,1.0,0
875771161,New words,False,Warn,Предупреждать,2026-07-23,170.9951171875,0
875771161,New words,False,Emerged,возникший,2026-07-01,170.9951171875,0
875771161,New words,False,Set up,устраивать/ организовывать,2026-04-10,0.0,0
875771161,New words,False,Back then,тогда/ в то время,2026-05-14,113.330078125,0
875771161,New words,False,By far,безусловно/ намного,2026-05-13,113.330078125,0
875771161,New words,False,Worthy,достойный,2026-05-01,20.78125,0
875771161,New words,False,Likely,вероятно,2026-04-07,0.0,0
875771161,New words,False,Aimed,Нацеленный,2026-07-07,170.9951171875,0
875771161,New words,False,Will,Воля,2026-05-27,113.330078125,0
875771161,New words,False,District,район/ округ,2026-05-10,49.2578125,0
875771161,New words,False,Share,доля/ делиться,2026-07-16,170.9951171875,0
875771161,New words,False,Apparently,очевидно/ по-видимому,2026-04-13,13.1875,0
875771161,New words,False,Lately,в последнее время/ недавно,2026-02-21,4.75,0
875771161,New words,False,Assure,уверять/ убеждать,2026-04-23,49.2578125,0
875771161,New words,False,Figure,полагать,2026-04-12,0.0,0
875771161,New words,False,Soft,мягкий,2026-07-15,170.9951171875,0
875771161,New words,False,Wrap,заворачивать/ завертывать,2026-07-03,170.9951171875,0
875771161,New words,False,Faith,вера/ доверие,2026-04-28,13.1875,0
875771161,New words,False,Improvement,улучшение,2026-05-12,113.330078125,0
875771161,New words,False,Fired,увольнять,2026-07-03,170.9951171875,0
875771161,New words,False,Hired,нанимать,2026-07-11,170.9951171875,0
875771161,New words,False,Internal,внутренний,2026-07-14,170.9951171875,0
875771161,New words,False,Groceries,продукты,2026-05-02,20.78125,0
875771161,New words,False,Promote,продвигать/ способствовать,2026-07-26,170.9951171875,0
875771161,New words,False,Pretend,притворяться,2026-07-02,170.9951171875,0
875771161,New words,False,Steal,воровать,2026-07-07,170.9951171875,0
875771161,New words,False,Remote,отдаленный,2026-05-31,113.330078125,0
875771161,New words,False,Favor,одолжение,2026-03-11,4.75,0
875771161,New words,False,Freak out,беситься/ сходить с ума,2026-04-11,49.2578125,0
875771161,New words,False,Even still,даже сейчас,2026-06-04,49.2578125,0
875771161,New words,False,Neither,ни,2026-05-12,113.330078125,0
875771161,New words,False,Terrified,напуганный,2026-04-08,0.0,0
875771161,New words,False,to dump,бросить,2026-04-18,2.5,0
875771161,New words,False,Yummy,вкусный,2026-07-10,170.9951171875,0
875771161,New words,False,Punishment,наказание,2026-05-30,113.330078125,0
875771161,New words,False,Fate,судьба,2026-06-28,74.88671875,0
875771161,New words,False,Permanently,постоянно,2026-02-27,1.0,0
875771161,TEMP,True,,,0,0.0,0
875771161,TEMP,False,text,текст,2024-11-25,1.0,0
875771161,TEMP,False,текст,текст,2024-11-25,1.0,0
875771161,TEMP,False,text,text,2024-11-25,1.0,0
875771161,New words,False,Account,счет (в банке),2026-05-17,113.330078125,0
875771161,New words,False,Narrate,рассказывать,2026-05-06,113.330078125,0
875771161,New words,False,Appreciate,ценить,2026-04-05,74.88671875,0
875771161,New words,False,Overall,в целом,2026-05-07,113.330078125,0
875771161,New words,False,Figure out,выяснить/ понять,2026-05-01,20.78125,0
875771161,New words,False,Embarrassing,смущающий,2026-05-13,32.171875,0
875771161,New words,False,label,ярлык/ этикетка,2026-07-06,170.9951171875,0
875771161,New words,False,Relative,родственник/относительный,2026-07-16,170.9951171875,0
875771161,New words,False,Capable,способный,2026-03-09,8.125,0
875771161,New words,False,Mad,сумасшедший/ безумный,2026-07-08,170.9951171875,0
875771161,New words,False,Afterwards,Впоследствии,2026-04-20,13.1875,0
875771161,New words,False,Aware,осведомленный,2026-04-30,20.78125,0
875771161,New words,False,Attractive,привлекательный,2026-05-20,113.330078125,0
875771161,New words,False,Following,следующий,2026-05-15,113.330078125,0
875771161,New words,False,Justice,справедливость,2026-05-09,32.171875,0
875771161,New words,False,Never mind,неважно,2026-05-25,113.330078125,0
875771161,New words,False,Barely,едва,2026-05-18,113.330078125,0
875771161,New words,False,Supply,поставка,2026-07-18,170.9951171875,0
875771161,New words,False,Gorgeous,Великолепный,2026-04-18,8.125,0
875771161,New words,False,Primary,первичный,2026-07-04,170.9951171875,0
875771161,New words,False,As soon as ,как только,2026-05-05,113.330078125,0
875771161,New words,False,Alive ,живой,2026-08-06,113.330078125,0
875771161,New words,False,Buddy ,приятель/ дружище,2026-05-16,32.171875,0
875771161,New words,False,Injury ,травма,2026-05-06,113.330078125,0
875771161,New words,False,Confident ,уверенный,2026-05-14,113.330078125,0
875771161,New words,False,Willing ,желающий,2026-05-06,20.78125,0
875771161,New words,False,according to ,в соответствии с,2026-05-10,113.330078125,0
875771161,New words,False,Defense ,защита,2026-07-03,170.9951171875,0
875771161,New words,False,Upon ,на/ по/ после,2026-07-22,170.9951171875,0
875771161,New words,False,Wrecking ,разрушительный/ губительный,2026-06-29,74.88671875,0
875771161,New words,False,Lovely ,прекрасный,2026-04-15,8.125,0
875771161,New words,False,Precious ,драгоценный,2026-04-23,8.125,0
875771161,New words,False,Merge ,сливаться/ соединяться,2026-05-06,113.330078125,0
875771161,New words,False,Starve ,голодать,2026-05-22,113.330078125,0
875771161,New words,False,Prime ,основной/ первичный/ простой,2026-04-27,20.78125,0
875771161,New words,False,Fight ,бороться,2026-07-12,170.9951171875,0
875771161,New words,False,Gather ,собирать,2026-05-31,49.2578125,0
875771161,New words,False,Stuck ,застрять/ застрявший,2026-07-01,170.9951171875,0
875771161,New words,False,Loan ,заем,2026-07-28,113.330078125,0
875771161,New words,False,Magnified ,увеличенный,2026-04-18,8.125,0
875771161,New words,False,Meal ,еда/ прием пищи,2026-05-10,113.330078125,0
875771161,New words,False,Crew ,экипаж/ команда,2026-04-24,32.171875,0
875771161,New words,False,Capture ,захватить/ захватывать,2026-07-24,170.9951171875,0
875771161,New words,False,Feature ,особенность/ характерная черта,2026-05-16,113.330078125,0
875771161,New words,False,to link ,связывать/ ссылаться,2026-07-13,170.9951171875,0
875771161,New words,False,Screw up ,облажаться/ испортить,2026-05-08,113.330078125,0
875771161,New words,False,Hardly ,едва ли/ с трудом,2026-04-16,8.125,0
875771161,New words,False,Declare ,объявлять/ заявлять,2026-05-12,113.330078125,0
875771161,New words,False,Evidently ,очевидно/ несомненно,2026-04-20,20.78125,0
875771161,New words,False,Insane ,безумный,2026-05-08,49.2578125,0
875771161,Module 5,True,,,0,0.0,0
875771161,Module 5,False,brochure,брошюра/ буклет,2026-09-02,170.9951171875,0
875771161,Module 5,False,lit,освещенный,2026-03-17,1.0,0
875771161,Module 5,False,contest,конкурс/ соревнование,2026-03-17,1.0,0
875771161,Module 5,False,countless,бесчисленный,2026-04-17,32.171875,0
875771161,Module 5,False,crack,трещина/ трескаться,2026-07-07,113.330078125,0
875771161,Module 5,False,extend,продлить/ расширить,2026-05-29,74.88671875,0
875771161,Module 5,False,magnificent,великолепный,2026-04-05,20.78125,0
875771161,Module 5,False,sunrise,восход,2026-09-02,170.9951171875,0
875771161,Module 5,False,sunset,закат,2026-09-02,170.9951171875,0
875771161,Module 5,False,spectacular,захватывающий,2026-03-18,2.5,0
875771161,Module 5,False,temple,храм,2026-04-05,20.78125,0
875771161,Module 5,False,trail,тропа,2026-05-04,49.2578125,0
875771161,Module 5,False,rude,грубый,2026-07-07,113.330078125,0
875771161,Module 5,False,matter,дело (вопрос),2026-03-17,1.0,0
875771161,Module 5,False,hit the road,отправиться в путь,2026-07-07,113.330078125,0
875771161,Module 5,False,repel,отталкивать,2026-03-17,1.0,0
875771161,Module 5,False,tidy,чистый/ прибирать,2026-07-07,113.330078125,0
875771161,Module 5,False,lose,терять,2026-07-07,113.330078125,0
875771161,Module 5,False,miss,пропускать,2026-09-02,170.9951171875,0
875771161,Module 5,False,purchase,покупка/ покупать,2026-07-07,113.330078125,0
875771161,Module 5,False,drip,капать/ стекать,2026-07-07,113.330078125,0
875771161,Module 5,False,miserable,жалкий/ несчастный,2026-09-02,170.9951171875,0
875771161,Module 5,False,violent,жестокий,2026-07-07,113.330078125,0
875771161,Module 5,False,a clap of thunder,удар грома,2026-03-17,1.0,0
875771161,Module 5,False,take a look,взглянуть,2026-07-07,113.330078125,0
875771161,Module 5,False,take a sip,отхлебнуть,2026-07-07,113.330078125,0
875771161,Module 5,False,dome,купол,2026-07-07,113.330078125,0
875771161,Module 5,False,shovel,лопата,2026-09-02,170.9951171875,0
875771161,Module 5,False,jewels,драгоценности,2026-03-17,1.0,0
875771161,Module 5,False,ramp,уклон/ скат,2026-03-17,1.0,0
875771161,Module 5,False,slave,раб,2026-03-17,1.0,0
875771161,Module 5,False,wonder,чудо,2026-03-17,1.0,0
875771161,Phrasal verbs,False,roll up,завернуть/ скатывать,2026-05-10,32.171875,0
875771161,New words,False,starve,голодать/ умирать с голоду,2026-04-30,20.78125,0
875771161,New words,False,Confident(Confidence),уверенный(Уверенность),2026-05-14,32.171875,0
875771161,New words,False,Rid,освобождать/ избавлять,2026-03-14,4.75,0
875771161,New words,False,Within,внутри/ в пределах,2026-05-06,113.330078125,0
875771161,New words,False,Outcome,результат/ исход,2026-04-16,8.125,0
875771161,New words,False,Leadership,руководство,2026-05-06,113.330078125,0
875771161,New words,False,Deserve,заслуживать,2026-04-25,13.1875,0
875771161,New words,False,Fulfill,выполнять,2026-05-08,113.330078125,0
875771161,New words,False,Suspicious,подозрительный,2026-06-28,74.88671875,0
875771161,New words,False,Accurate,точный/ правильный,2026-04-19,4.75,0
875771161,New words,False,Term,срок,2026-04-13,2.5,0
875771161,New words,False,awhile,некоторое время,2026-05-08,113.330078125,0
875771161,New words,False,Ultimate,окончательный,2026-04-18,74.88671875,0
875771161,New words,False,Contrary,противоположный/ наоборот,2026-05-05,113.330078125,0
875771161,New words,False,concerning to,касательно/касающийся,2026-03-19,1.0,0
875771161,New words,False,Attitude,позиция/ отношение,2026-05-06,113.330078125,0
875771161,New words,False,specify,уточнять/ указывать,2026-04-23,13.1875,0
875771161,New words,False,Miserable,жалкий/ несчастный,2026-07-11,170.9951171875,0
875771161,New words,False,Settle,селиться,2026-05-02,32.171875,0
875771161,New words,False,Elsewhere,В другом месте,2026-05-10,49.2578125,0
875771161,New words,False,Else,прочий/ иной,2026-03-31,0.0,0
875771161,New words,False,Consistent,последовательный,2026-06-28,74.88671875,0
875771161,New words,False,Out of,из,2026-05-03,74.88671875,0
875771161,New words,False,Precise,точный,2026-05-10,49.2578125,0
875771161,Food,True,,,0,0.0,0
875771161,Food,False,crab,краб,2026-10-05,170.9951171875,0
875771161,Food,False,lobster,лобстер,2026-09-10,170.9951171875,0
875771161,Food,False,mussels,мидии,2026-04-19,1.0,0
875771161,Food,False,prawns,креветки,2026-05-20,32.171875,0
875771161,Food,False,salmon,лосось,2026-07-15,113.330078125,0
875771161,Food,False,squid,кальмар/ осьминог,2026-09-10,170.9951171875,0
875771161,Food,False,tuna,тунец,2026-07-15,113.330078125,0
875771161,Food,False,beef,говядина,2026-06-06,74.88671875,0
875771161,Food,False,lamb,баранина,2026-07-15,113.330078125,0
875771161,Food,False,pork,свинина,2026-07-15,113.330078125,0
875771161,Food,False,aubergine,баклажан,2026-07-15,113.330078125,0
875771161,Food,False,beetroot,свекла,2026-06-06,74.88671875,0
875771161,Food,False,cabbage,капуста,2026-08-09,113.330078125,0
875771161,Food,False,cherries,вишня/ черешня,2026-07-15,113.330078125,0
875771161,Food,False,courgette,кабачок,2026-05-08,20.78125,0
875771161,Food,False,peach,персик,2026-09-10,170.9951171875,0
875771161,Food,False,pear,груша,2026-04-19,1.0,0
875771161,Food,False,raspberries,малина,2026-04-20,2.5,0
875771161,Food,False,pepper,перец,2026-10-05,170.9951171875,0
875771161,Food,False,fried,жареный на сковороде,2026-10-05,170.9951171875,0
875771161,Food,False,grilled,жареный на гриле,2026-09-10,170.9951171875,0
875771161,Food,False,roasted,жаренный в духовке,2026-04-20,2.5,0
875771161,Food,False,baked,запеченный,2026-06-06,74.88671875,0
875771161,Food,False,boiled,вареный в воде,2026-09-10,170.9951171875,0
875771161,Food,False,steamed,приготовленный на пару,2026-10-05,170.9951171875,0
875771161,Food,False,raw,сырой,2026-07-15,113.330078125,0
875771161,Food,False,apricot,абрикос,2026-08-09,113.330078125,0
